win,lose,probability
Minnesota Timberwolves,Denver Nuggets,0.5966046117132089
Orlando Magic,Sacramento Kings,0.6261543735099137
Charlotte Hornets,Brooklyn Nets,0.8282465890941628
Chicago Bulls,New York Knicks,0.7133023225462898
Portland Trail Blazers,Dallas Mavericks,0.5408473852590039
Golden State Warriors,Los Angeles Lakers,0.9526225863108735
Los Angeles Clippers,Memphis Grizzlies,0.6912352647107877
New Orleans Pelicans,Phoenix Suns,0.6858100334976798
Toronto Raptors,Miami Heat,0.6363787715063324
San Antonio Spurs,Utah Jazz,0.7788509478079156
Atlanta Hawks,Washington Wizards,0.5717861736333713
Atlanta Hawks,Houston Rockets,0.6211948427946491
Detroit Pistons,Denver Nuggets,0.7008777885522851
Indiana Pacers,Chicago Bulls,0.62997365243495
Milwaukee Bucks,Sacramento Kings,0.5507549675524752
Oklahoma City Thunder,Minnesota Timberwolves,0.8966058718458275
Washington Wizards,Orlando Magic,0.5153526698867874
Cleveland Cavaliers,Philadelphia 76ers,0.9524273144769395
San Antonio Spurs,Los Angeles Clippers,0.750492613302012
Boston Celtics,Denver Nuggets,0.8017041970255846
Dallas Mavericks,Milwaukee Bucks,0.7396114527226314
Los Angeles Lakers,Phoenix Suns,0.5151203092173722
Portland Trail Blazers,Memphis Grizzlies,0.6431758726931989
Utah Jazz,New York Knicks,0.6086265912932644
Toronto Raptors,Sacramento Kings,0.8380887191129855
Chicago Bulls,Orlando Magic,0.6585286760335691
Charlotte Hornets,Indiana Pacers,0.5750196617389883
Golden State Warriors,New Orleans Pelicans,0.9473607848110398
Los Angeles Clippers,Detroit Pistons,0.6820099234639604
Oklahoma City Thunder,Miami Heat,0.7253652963117356
Utah Jazz,Philadelphia 76ers,0.842741726324708
Washington Wizards,Houston Rockets,0.5635770483898201
Minnesota Timberwolves,Brooklyn Nets,0.5894193854859683
Cleveland Cavaliers,Atlanta Hawks,0.7315922633473563
Dallas Mavericks,Los Angeles Lakers,0.7632523100992807
Memphis Grizzlies,Denver Nuggets,0.6329006452069807
Portland Trail Blazers,Phoenix Suns,0.8709741759014183
Sacramento Kings,New Orleans Pelicans,0.658357046531599
Atlanta Hawks,Chicago Bulls,0.6409131143820865
Charlotte Hornets,Utah Jazz,0.6340469623614268
Golden State Warriors,Dallas Mavericks,0.8868177994292299
Indiana Pacers,Philadelphia 76ers,0.9311027012063054
Los Angeles Clippers,Portland Trail Blazers,0.6193212465940957
New York Knicks,Brooklyn Nets,0.7550652619498659
Oklahoma City Thunder,Toronto Raptors,0.6261872250712791
Orlando Magic,Minnesota Timberwolves,0.6502627713795144
Detroit Pistons,Phoenix Suns,0.7269113164328582
San Antonio Spurs,Houston Rockets,0.8505775349058042
Boston Celtics,Washington Wizards,0.5459855662921751
Golden State Warriors,Denver Nuggets,0.891355358595962
Miami Heat,Chicago Bulls,0.6863783849188938
Milwaukee Bucks,New Orleans Pelicans,0.6052291051245603
Sacramento Kings,Los Angeles Lakers,0.8029420585057303
Boston Celtics,New York Knicks,0.8051141184027483
Toronto Raptors,Charlotte Hornets,0.5807081224993226
Oklahoma City Thunder,Los Angeles Clippers,0.6879152064300618
Utah Jazz,Orlando Magic,0.5371017861720933
Indiana Pacers,Philadelphia 76ers,0.8728090952161944
Portland Trail Blazers,Sacramento Kings,0.7835549387169294
San Antonio Spurs,Detroit Pistons,0.831223378997184
Cleveland Cavaliers,Washington Wizards,0.7501450012139745
Atlanta Hawks,Philadelphia 76ers,0.9340712648335743
Chicago Bulls,Washington Wizards,0.5565960671692056
Detroit Pistons,Denver Nuggets,0.6078632114330356
San Antonio Spurs,Houston Rockets,0.7733618464577818
Indiana Pacers,Boston Celtics,0.5018103212952624
Miami Heat,Utah Jazz,0.6595840492261791
Memphis Grizzlies,Milwaukee Bucks,0.5077648202260022
Los Angeles Clippers,Minnesota Timberwolves,0.7229704424187651
New Orleans Pelicans,Los Angeles Lakers,0.7558187892801833
Phoenix Suns,Brooklyn Nets,0.667315591979883
Toronto Raptors,New York Knicks,0.8520801346669418
Cleveland Cavaliers,Charlotte Hornets,0.7441490283076968
Golden State Warriors,Phoenix Suns,0.9640749425544782
Minnesota Timberwolves,Los Angeles Lakers,0.7821732861674734
Oklahoma City Thunder,Orlando Magic,0.8707751089345308
Portland Trail Blazers,Denver Nuggets,0.7976787016788024
Oklahoma City Thunder,Detroit Pistons,0.7336766864787772
Houston Rockets,Philadelphia 76ers,0.9241891342088879
Indiana Pacers,Orlando Magic,0.7164539197743829
Los Angeles Clippers,Brooklyn Nets,0.9196869113697724
Boston Celtics,New Orleans Pelicans,0.7129978420788283
Dallas Mavericks,New York Knicks,0.5951041166756302
San Antonio Spurs,Miami Heat,0.7828043359682212
Utah Jazz,Memphis Grizzlies,0.6693587625644812
Cleveland Cavaliers,Toronto Raptors,0.6536580517993803
Los Angeles Lakers,Brooklyn Nets,0.5842694968009203
Miami Heat,Atlanta Hawks,0.5383496560679112
Charlotte Hornets,Minnesota Timberwolves,0.6902422423897319
Portland Trail Blazers,Chicago Bulls,0.6778416882085113
Atlanta Hawks,Milwaukee Bucks,0.7826465138325378
Boston Celtics,Dallas Mavericks,0.668993727682442
Denver Nuggets,Phoenix Suns,0.7225031258657841
Cleveland Cavaliers,Indiana Pacers,0.7125253711027109
Los Angeles Clippers,Memphis Grizzlies,0.7859017236452744
Detroit Pistons,New York Knicks,0.633964880770033
Oklahoma City Thunder,Houston Rockets,0.8066343189030722
Orlando Magic,New Orleans Pelicans,0.6768501915538436
Washington Wizards,Philadelphia 76ers,0.8308299311329103
San Antonio Spurs,Sacramento Kings,0.8540407076881583
Golden State Warriors,Toronto Raptors,0.6887757661675047
Portland Trail Blazers,Houston Rockets,0.5192034592230514
Miami Heat,Milwaukee Bucks,0.8153369230592618
Minnesota Timberwolves,Philadelphia 76ers,0.8623572484768425
Utah Jazz,Chicago Bulls,0.5980714398652953
Washington Wizards,New York Knicks,0.7290814289068693
Golden State Warriors,Boston Celtics,0.7552556572650553
Charlotte Hornets,Atlanta Hawks,0.5104678084764686
Cleveland Cavaliers,Detroit Pistons,0.802617582110894
Dallas Mavericks,Memphis Grizzlies,0.6570045700670462
Toronto Raptors,Denver Nuggets,0.7695756542551209
Indiana Pacers,Phoenix Suns,0.845251481265359
San Antonio Spurs,Los Angeles Lakers,0.9405678245530258
Portland Trail Blazers,New Orleans Pelicans,0.7090973431742167
Oklahoma City Thunder,Brooklyn Nets,0.9506659641106474
Los Angeles Clippers,Sacramento Kings,0.6969542183593831
Boston Celtics,Detroit Pistons,0.5747747849303624
Houston Rockets,Utah Jazz,0.5762079154571151
Los Angeles Clippers,Chicago Bulls,0.7295905481807906
Memphis Grizzlies,Minnesota Timberwolves,0.6373259968655496
Golden State Warriors,Milwaukee Bucks,0.903327483364784
Charlotte Hornets,New Orleans Pelicans,0.7210623773131308
Dallas Mavericks,Orlando Magic,0.5230446713423612
Phoenix Suns,Philadelphia 76ers,0.5965814728990377
Miami Heat,Washington Wizards,0.5501709883496271
Portland Trail Blazers,Brooklyn Nets,0.8197297769016456
Utah Jazz,Denver Nuggets,0.5819096614329251
Chicago Bulls,Los Angeles Lakers,0.7512386522877813
Atlanta Hawks,New York Knicks,0.7209710561383353
Oklahoma City Thunder,Indiana Pacers,0.7584016783231137
Toronto Raptors,Sacramento Kings,0.7516314085896688
Charlotte Hornets,Memphis Grizzlies,0.7269631706896237
Detroit Pistons,Houston Rockets,0.5346435074856684
Golden State Warriors,Indiana Pacers,0.7963668760777424
Toronto Raptors,Los Angeles Clippers,0.501138372053507
Milwaukee Bucks,Orlando Magic,0.5139771821486732
Boston Celtics,Minnesota Timberwolves,0.6816800144299782
Miami Heat,Philadelphia 76ers,0.8907797613920704
San Antonio Spurs,Dallas Mavericks,0.8530192327457157
Washington Wizards,Phoenix Suns,0.8184866657282893
Atlanta Hawks,New Orleans Pelicans,0.7934000420770365
Chicago Bulls,Denver Nuggets,0.5520153764987601
Oklahoma City Thunder,Los Angeles Lakers,0.9123034359682701
Portland Trail Blazers,New York Knicks,0.6954280159824302
Boston Celtics,Brooklyn Nets,0.8225181684204053
San Antonio Spurs,Charlotte Hornets,0.7280991817962075
Cleveland Cavaliers,Portland Trail Blazers,0.7551701372856173
Los Angeles Clippers,Dallas Mavericks,0.5939888510140499
Miami Heat,Detroit Pistons,0.5788995013776705
Golden State Warriors,Los Angeles Lakers,0.974394826274622
Toronto Raptors,Houston Rockets,0.6383185030090401
Atlanta Hawks,Indiana Pacers,0.5243401375343759
New Orleans Pelicans,Minnesota Timberwolves,0.5651150921639019
Orlando Magic,Phoenix Suns,0.7574683118245886
Memphis Grizzlies,Philadelphia 76ers,0.7771474770269288
Oklahoma City Thunder,Sacramento Kings,0.7936539659613833
Utah Jazz,Denver Nuggets,0.7360258446038235
San Antonio Spurs,Boston Celtics,0.7083568371825559
Cleveland Cavaliers,Dallas Mavericks,0.8273402533543405
Oklahoma City Thunder,Denver Nuggets,0.8093323109708742
Los Angeles Clippers,Detroit Pistons,0.6222478591687167
Indiana Pacers,Brooklyn Nets,0.878431313343261
Golden State Warriors,Los Angeles Lakers,0.9526225863108735
Miami Heat,Memphis Grizzlies,0.6513679817044284
Toronto Raptors,Milwaukee Bucks,0.7918333315716433
Charlotte Hornets,New York Knicks,0.7077235391173523
Washington Wizards,Orlando Magic,0.5153526698867874
Chicago Bulls,Philadelphia 76ers,0.8259181859253667
Minnesota Timberwolves,Phoenix Suns,0.5255805341174952
Portland Trail Blazers,New Orleans Pelicans,0.8190737107304116
Houston Rockets,Sacramento Kings,0.5485810478163291
Atlanta Hawks,Utah Jazz,0.5577672667797839
Charlotte Hornets,New York Knicks,0.7893458561177195
Golden State Warriors,Minnesota Timberwolves,0.941092838329003
Miami Heat,Memphis Grizzlies,0.7485873466551571
Oklahoma City Thunder,Detroit Pistons,0.7830401851969299
San Antonio Spurs,Washington Wizards,0.7885187267150209
Sacramento Kings,Brooklyn Nets,0.6144380244336549
Dallas Mavericks,New Orleans Pelicans,0.7518189688968537
Los Angeles Clippers,Indiana Pacers,0.5474813888356549
Atlanta Hawks,Los Angeles Lakers,0.8500216332411753
Orlando Magic,Milwaukee Bucks,0.662609962966411
Cleveland Cavaliers,Philadelphia 76ers,0.9524273144769395
Denver Nuggets,Phoenix Suns,0.5303395709436247
Portland Trail Blazers,Houston Rockets,0.6590725630043515
Golden State Warriors,Atlanta Hawks,0.8167472865637183
Charlotte Hornets,Memphis Grizzlies,0.6565390016998007
Miami Heat,Boston Celtics,0.5642378653744116
Utah Jazz,Minnesota Timberwolves,0.5886631042842387
Oklahoma City Thunder,New York Knicks,0.8258653170785455
Toronto Raptors,Philadelphia 76ers,0.9598089731287024
Washington Wizards,Sacramento Kings,0.7074502669491158
Los Angeles Clippers,Brooklyn Nets,0.849571372430528
Charlotte Hornets,Detroit Pistons,0.6087108478956046
Cleveland Cavaliers,Milwaukee Bucks,0.8555358841516195
New Orleans Pelicans,Los Angeles Lakers,0.7558187892801833
San Antonio Spurs,Orlando Magic,0.9019144970779724
Utah Jazz,Houston Rockets,0.5775512737835465
Boston Celtics,Detroit Pistons,0.6316913286121189
Chicago Bulls,Los Angeles Lakers,0.8553168853274462
San Antonio Spurs,Dallas Mavericks,0.7882310090922429
Miami Heat,Denver Nuggets,0.6793045185905736
Minnesota Timberwolves,New York Knicks,0.6017896147912611
Oklahoma City Thunder,Washington Wizards,0.814337406285624
Atlanta Hawks,Phoenix Suns,0.7988347014290093
Portland Trail Blazers,Indiana Pacers,0.5926215301978586
Toronto Raptors,Memphis Grizzlies,0.8036542673191822
Milwaukee Bucks,Brooklyn Nets,0.5761072172127399
Charlotte Hornets,Dallas Mavericks,0.647040234481716
Cleveland Cavaliers,Los Angeles Clippers,0.712929376221989
Golden State Warriors,Houston Rockets,0.8848617894062374
Memphis Grizzlies,Orlando Magic,0.5772606822986548
Miami Heat,Utah Jazz,0.5360186626985574
Atlanta Hawks,Detroit Pistons,0.5865708650868552
Boston Celtics,Sacramento Kings,0.7877866875868279
Cleveland Cavaliers,Chicago Bulls,0.7645656573804992
Houston Rockets,Denver Nuggets,0.5728585732167122
Los Angeles Clippers,New Orleans Pelicans,0.7517055875350609
New York Knicks,Minnesota Timberwolves,0.5811100860363947
Orlando Magic,Philadelphia 76ers,0.7617204095885866
San Antonio Spurs,Washington Wizards,0.8568407460155721
Toronto Raptors,Los Angeles Lakers,0.9319133651660084
Charlotte Hornets,Minnesota Timberwolves,0.7889308539022474
Dallas Mavericks,Chicago Bulls,0.5847062371658621
Golden State Warriors,Phoenix Suns,0.9640749425544782
Memphis Grizzlies,Los Angeles Lakers,0.8071691644940068
Milwaukee Bucks,Brooklyn Nets,0.751502604400366
Boston Celtics,Philadelphia 76ers,0.8891248433095698
Portland Trail Blazers,Miami Heat,0.5503562486032693
Toronto Raptors,Atlanta Hawks,0.6158334429534457
Utah Jazz,Denver Nuggets,0.7360258446038235
Detroit Pistons,Orlando Magic,0.6498406006859209
Los Angeles Clippers,Indiana Pacers,0.6510116076898927
New York Knicks,Sacramento Kings,0.5554933476255663
Oklahoma City Thunder,New Orleans Pelicans,0.9071403282109015
Oklahoma City Thunder,Atlanta Hawks,0.6587055490518582
Washington Wizards,Brooklyn Nets,0.7394650702007075
Portland Trail Blazers,Chicago Bulls,0.5606915280790767
Charlotte Hornets,Dallas Mavericks,0.5553936466544231
Golden State Warriors,Indiana Pacers,0.8525757474881431
Boston Celtics,Houston Rockets,0.5239407249711189
Utah Jazz,Los Angeles Lakers,0.7732983459088424
San Antonio Spurs,Milwaukee Bucks,0.8803059717175937
Memphis Grizzlies,New Orleans Pelicans,0.5193093348339378
Denver Nuggets,Philadelphia 76ers,0.7168707707400415
Cleveland Cavaliers,Toronto Raptors,0.5837879624203931
Detroit Pistons,Chicago Bulls,0.555644338174226
Memphis Grizzlies,Philadelphia 76ers,0.8795686318380072
Miami Heat,New York Knicks,0.8073387770719145
San Antonio Spurs,Minnesota Timberwolves,0.8691039672737547
Utah Jazz,Phoenix Suns,0.8268070294252255
Washington Wizards,Orlando Magic,0.6759528761994641
Atlanta Hawks,Miami Heat,0.5093911508755141
Denver Nuggets,Brooklyn Nets,0.594032681386615
Charlotte Hornets,Detroit Pistons,0.6087108478956046
Dallas Mavericks,Sacramento Kings,0.7078070520216108
Houston Rockets,Los Angeles Lakers,0.8747956933623435
Golden State Warriors,Los Angeles Clippers,0.7116266919398408
Portland Trail Blazers,Milwaukee Bucks,0.6994731109653105
Cleveland Cavaliers,New York Knicks,0.8531503876622014
Boston Celtics,Orlando Magic,0.6345397021560425
Indiana Pacers,Phoenix Suns,0.7537183792196628
San Antonio Spurs,Chicago Bulls,0.8013112240544538
Portland Trail Blazers,Memphis Grizzlies,0.6431758726931989
New Orleans Pelicans,Philadelphia 76ers,0.8437663050156
Toronto Raptors,Minnesota Timberwolves,0.8517655134385106
Golden State Warriors,Utah Jazz,0.8173369076902488
Washington Wizards,Denver Nuggets,0.724795900924324
Toronto Raptors,Boston Celtics,0.5567785431930663
Charlotte Hornets,Orlando Magic,0.7438839161496975
Cleveland Cavaliers,Miami Heat,0.7484752916873961
Indiana Pacers,Dallas Mavericks,0.506733079021381
Los Angeles Lakers,Phoenix Suns,0.5151203092173722
Atlanta Hawks,Milwaukee Bucks,0.7248111502527129
Detroit Pistons,Minnesota Timberwolves,0.6144751712899088
Oklahoma City Thunder,Houston Rockets,0.8066343189030722
Sacramento Kings,New York Knicks,0.6316578785970631
Miami Heat,Chicago Bulls,0.5695098494428505
Cleveland Cavaliers,Charlotte Hornets,0.7441490283076968
Houston Rockets,Dallas Mavericks,0.5899266077894812
Indiana Pacers,Portland Trail Blazers,0.50655608951176
Los Angeles Clippers,New Orleans Pelicans,0.8530542750271497
Golden State Warriors,Memphis Grizzlies,0.8785895692232979
Orlando Magic,Denver Nuggets,0.6459075717860905
San Antonio Spurs,Brooklyn Nets,0.9633639715790454
Utah Jazz,Sacramento Kings,0.719113713202217
Washington Wizards,Milwaukee Bucks,0.7392791978219485
Detroit Pistons,Philadelphia 76ers,0.9084747293330117
New York Knicks,Los Angeles Lakers,0.6119843837930572
Golden State Warriors,Minnesota Timberwolves,0.8940206465740055
Oklahoma City Thunder,Boston Celtics,0.7287187109009576
Phoenix Suns,New Orleans Pelicans,0.504181889364851
Dallas Mavericks,Denver Nuggets,0.7251397506604663
Houston Rockets,Brooklyn Nets,0.8669874241154801
Charlotte Hornets,Indiana Pacers,0.5081261569715273
Los Angeles Clippers,Portland Trail Blazers,0.6193212465940957
Miami Heat,Washington Wizards,0.6788935377548168
Sacramento Kings,Los Angeles Lakers,0.8029420585057303
Toronto Raptors,Milwaukee Bucks,0.8585463198470399
Atlanta Hawks,Orlando Magic,0.7259488953396211
Chicago Bulls,Minnesota Timberwolves,0.7127920191361274
Cleveland Cavaliers,Memphis Grizzlies,0.8743639951692079
Golden State Warriors,New Orleans Pelicans,0.9072886709713602
New York Knicks,Phoenix Suns,0.5249586219686979
Oklahoma City Thunder,Portland Trail Blazers,0.6208105128309381
Brooklyn Nets,Los Angeles Lakers,0.6239568617944876
Dallas Mavericks,Detroit Pistons,0.5281206135991288
Houston Rockets,Sacramento Kings,0.7254502512364042
Cleveland Cavaliers,Memphis Grizzlies,0.8209918663438192
Miami Heat,Indiana Pacers,0.6020908107632402
Los Angeles Clippers,Orlando Magic,0.6790660591478623
Toronto Raptors,Philadelphia 76ers,0.9278464666255157
San Antonio Spurs,Boston Celtics,0.7856636359200819
Oklahoma City Thunder,Utah Jazz,0.6983440359127709
Charlotte Hornets,Washington Wizards,0.5558194425619352
Portland Trail Blazers,Denver Nuggets,0.671437733373926
Golden State Warriors,New York Knicks,0.9412309475337433
Chicago Bulls,Milwaukee Bucks,0.5839262588721299
Indiana Pacers,New Orleans Pelicans,0.6800895932086075
San Antonio Spurs,Phoenix Suns,0.9172764339059268
Boston Celtics,Charlotte Hornets,0.5509204502318245
Chicago Bulls,Milwaukee Bucks,0.7238690890416558
Houston Rockets,New Orleans Pelicans,0.7676769187461482
Memphis Grizzlies,Sacramento Kings,0.6128567573240843
Miami Heat,Los Angeles Clippers,0.5151549777672269
Orlando Magic,Brooklyn Nets,0.8051305777139768
Los Angeles Lakers,Philadelphia 76ers,0.5104867393183503
Toronto Raptors,Atlanta Hawks,0.6158334429534457
Utah Jazz,Dallas Mavericks,0.5822633319753461
Washington Wizards,Detroit Pistons,0.527690828273969
Atlanta Hawks,Charlotte Hornets,0.5036794950376038
Cleveland Cavaliers,Los Angeles Lakers,0.9588012025516617
Denver Nuggets,New York Knicks,0.6084380157659148
Indiana Pacers,Detroit Pistons,0.536324453307254
Golden State Warriors,Portland Trail Blazers,0.8345366593777536
Houston Rockets,Minnesota Timberwolves,0.5796526080514385
Oklahoma City Thunder,Phoenix Suns,0.9357594064222098
Dallas Mavericks,Sacramento Kings,0.7078070520216108
Utah Jazz,Memphis Grizzlies,0.5510955024245596
Miami Heat,Boston Celtics,0.5642378653744116
Toronto Raptors,Orlando Magic,0.7357470175873253
Brooklyn Nets,Philadelphia 76ers,0.5278251787082667
San Antonio Spurs,New Orleans Pelicans,0.930219003907912
Los Angeles Clippers,Washington Wizards,0.5944046776090284
Chicago Bulls,Detroit Pistons,0.5080959703496014
Dallas Mavericks,Denver Nuggets,0.5681191161067036
Indiana Pacers,Washington Wizards,0.6218842308696813
Minnesota Timberwolves,Phoenix Suns,0.716890284279641
Oklahoma City Thunder,Atlanta Hawks,0.7075371874475872
Charlotte Hornets,Los Angeles Lakers,0.899024822878696
Golden State Warriors,Utah Jazz,0.8810283147997424
San Antonio Spurs,Houston Rockets,0.7733618464577818
Los Angeles Clippers,Denver Nuggets,0.8348674336700982
Boston Celtics,Memphis Grizzlies,0.6475208974814551
Miami Heat,Orlando Magic,0.7646019288364965
Cleveland Cavaliers,Milwaukee Bucks,0.8555358841516195
Indiana Pacers,New York Knicks,0.6656998158823458
New Orleans Pelicans,Philadelphia 76ers,0.6879937744409825
Portland Trail Blazers,Sacramento Kings,0.6493334034512125
Toronto Raptors,Brooklyn Nets,0.9273714574086904
Atlanta Hawks,Minnesota Timberwolves,0.7731885194964885
Chicago Bulls,Washington Wizards,0.5565960671692056
Cleveland Cavaliers,Milwaukee Bucks,0.9116608038724539
Detroit Pistons,Memphis Grizzlies,0.6297987503939686
Oklahoma City Thunder,New Orleans Pelicans,0.8350689426032742
Houston Rockets,Phoenix Suns,0.6972406702802545
Portland Trail Blazers,Dallas Mavericks,0.663405257440667
Utah Jazz,Sacramento Kings,0.719113713202217
Golden State Warriors,Brooklyn Nets,0.9480676356399511
Indiana Pacers,Boston Celtics,0.5018103212952624
San Antonio Spurs,Los Angeles Clippers,0.6601297401549396
Miami Heat,Los Angeles Lakers,0.9087327533673988
New York Knicks,Orlando Magic,0.518764526613582
Oklahoma City Thunder,Boston Celtics,0.6148768584428201
Charlotte Hornets,Chicago Bulls,0.6618207579760697
Cleveland Cavaliers,Brooklyn Nets,0.9559681757098645
Atlanta Hawks,Denver Nuggets,0.6981193516320137
Golden State Warriors,Detroit Pistons,0.8418876441463167
Los Angeles Clippers,Dallas Mavericks,0.7165032021263227
Houston Rockets,Memphis Grizzlies,0.5419024794865719
Washington Wizards,Milwaukee Bucks,0.5922953622492366
Minnesota Timberwolves,Sacramento Kings,0.5759068888724279
Miami Heat,New Orleans Pelicans,0.7164432358348231
Orlando Magic,Los Angeles Lakers,0.8157985546793398
Phoenix Suns,Philadelphia 76ers,0.7895413627122587
San Antonio Spurs,Portland Trail Blazers,0.7135212659234029
Toronto Raptors,Utah Jazz,0.6455793924506146
Golden State Warriors,Cleveland Cavaliers,0.5655176878383908
Los Angeles Clippers,Los Angeles Lakers,0.8615033428635819
Boston Celtics,New York Knicks,0.6994341088893263
Oklahoma City Thunder,Minnesota Timberwolves,0.8966058718458275
San Antonio Spurs,Chicago Bulls,0.8610268151446958
Charlotte Hornets,Brooklyn Nets,0.8282465890941628
Indiana Pacers,Chicago Bulls,0.5267615285103653
Cleveland Cavaliers,Detroit Pistons,0.7714085124063923
Houston Rockets,Phoenix Suns,0.8312840965606846
Los Angeles Clippers,Denver Nuggets,0.8348674336700982
Atlanta Hawks,Minnesota Timberwolves,0.7039506568510354
Dallas Mavericks,New Orleans Pelicans,0.6107558457610024
Orlando Magic,Memphis Grizzlies,0.5697841829256814
Toronto Raptors,Portland Trail Blazers,0.5629711064466696
Sacramento Kings,Philadelphia 76ers,0.8766861524253763
Washington Wizards,Milwaukee Bucks,0.7392791978219485
Boston Celtics,Memphis Grizzlies,0.7458978061298316
Dallas Mavericks,Houston Rockets,0.5640011595133771
Utah Jazz,Los Angeles Lakers,0.7732983459088424
Oklahoma City Thunder,Miami Heat,0.6114992664435825
Atlanta Hawks,New York Knicks,0.7736255927094067
Chicago Bulls,Brooklyn Nets,0.8465069826812917
Denver Nuggets,Minnesota Timberwolves,0.60784367722798
Detroit Pistons,Milwaukee Bucks,0.7161268340318812
Golden State Warriors,Toronto Raptors,0.7552673218686112
Los Angeles Clippers,New Orleans Pelicans,0.7517055875350609
Charlotte Hornets,Orlando Magic,0.6437071807200977
Portland Trail Blazers,Sacramento Kings,0.7835549387169294
San Antonio Spurs,Phoenix Suns,0.9521008734178679
Indiana Pacers,Washington Wizards,0.5071641240107514
Charlotte Hornets,Miami Heat,0.5323692168403087
Cleveland Cavaliers,Boston Celtics,0.7516431391776582
Dallas Mavericks,Los Angeles Lakers,0.7632523100992807
Oklahoma City Thunder,Memphis Grizzlies,0.7892079601059143
Toronto Raptors,Phoenix Suns,0.8515216060734936
Utah Jazz,Philadelphia 76ers,0.9219459221602544
Atlanta Hawks,Detroit Pistons,0.5865708650868552
Boston Celtics,Miami Heat,0.5565670786435194
Denver Nuggets,Philadelphia 76ers,0.8656266801110545
Golden State Warriors,Dallas Mavericks,0.8868177994292299
Los Angeles Clippers,Houston Rockets,0.572871634148734
Indiana Pacers,Chicago Bulls,0.62997365243495
