win,lose,probability
Houston Rockets,Dallas Mavericks,0.7154255159585491
Los Angeles Clippers,Detroit Pistons,0.8560298870906143
Cleveland Cavaliers,Milwaukee Bucks,0.700455187510584
Phoenix Suns,Denver Nuggets,0.6223773959296288
San Antonio Spurs,Philadelphia 76ers,0.9458459967840572
Washington Wizards,Orlando Magic,0.7951119636152042
Atlanta Hawks,Utah Jazz,0.775217395070028
Portland Trail Blazers,Charlotte Hornets,0.7762568139213011
Detroit Pistons,Los Angeles Lakers,0.7661962228607135
Memphis Grizzlies,Minnesota Timberwolves,0.9168766124776783
New Orleans Pelicans,New York Knicks,0.8712661551115664
Oklahoma City Thunder,Boston Celtics,0.6195117604151689
Toronto Raptors,Sacramento Kings,0.7465889702046213
Chicago Bulls,Indiana Pacers,0.6629978267538641
Houston Rockets,Boston Celtics,0.792898784022909
Memphis Grizzlies,Oklahoma City Thunder,0.6889596974257399
Dallas Mavericks,Philadelphia 76ers,0.8881616167648054
Phoenix Suns,Los Angeles Lakers,0.7363837379064331
San Antonio Spurs,Portland Trail Blazers,0.7020356356769011
Atlanta Hawks,Brooklyn Nets,0.71767023363194
Cleveland Cavaliers,Detroit Pistons,0.7685845454530014
Golden State Warriors,Toronto Raptors,0.8861053576093427
Miami Heat,Minnesota Timberwolves,0.7693553236574787
New Orleans Pelicans,Denver Nuggets,0.7339245787028325
Charlotte Hornets,New York Knicks,0.7677550926594321
Washington Wizards,Milwaukee Bucks,0.6109045287097462
Atlanta Hawks,Sacramento Kings,0.868639133790128
Dallas Mavericks,Boston Celtics,0.5586850960660585
Brooklyn Nets,Charlotte Hornets,0.6032596863161521
Houston Rockets,Portland Trail Blazers,0.6951552511468427
Oklahoma City Thunder,New Orleans Pelicans,0.5871032535593069
Orlando Magic,Minnesota Timberwolves,0.5706829368005025
Indiana Pacers,Philadelphia 76ers,0.8317638615477696
Chicago Bulls,Phoenix Suns,0.6543270758304263
San Antonio Spurs,Denver Nuggets,0.884596462978275
Toronto Raptors,Utah Jazz,0.5244926619399343
Cleveland Cavaliers,Milwaukee Bucks,0.8133055340060704
Golden State Warriors,Los Angeles Clippers,0.5381438326003047
Miami Heat,Sacramento Kings,0.6050381161319615
Boston Celtics,Brooklyn Nets,0.6204695053913907
Charlotte Hornets,Philadelphia 76ers,0.6811915486395835
Dallas Mavericks,Utah Jazz,0.6656888683580056
Phoenix Suns,Denver Nuggets,0.6079804264659521
Golden State Warriors,Chicago Bulls,0.8632425741346357
Toronto Raptors,Los Angeles Lakers,0.8618392077776625
Memphis Grizzlies,Houston Rockets,0.5873137808837322
Detroit Pistons,Minnesota Timberwolves,0.801877446507254
San Antonio Spurs,New Orleans Pelicans,0.6423441669447869
Oklahoma City Thunder,New York Knicks,0.8788294837010496
Los Angeles Clippers,Portland Trail Blazers,0.6026552245457639
Cleveland Cavaliers,Atlanta Hawks,0.6295073058608088
Washington Wizards,Detroit Pistons,0.6327951501747651
Houston Rockets,New York Knicks,0.9446115989449848
Indiana Pacers,Milwaukee Bucks,0.5600297142485752
Miami Heat,Philadelphia 76ers,0.7689295036643189
Sacramento Kings,Orlando Magic,0.6209386788336392
San Antonio Spurs,Memphis Grizzlies,0.6789876959466905
Boston Celtics,Brooklyn Nets,0.5265205593818474
Golden State Warriors,Denver Nuggets,0.9034622311462022
Los Angeles Clippers,Toronto Raptors,0.7574969288703396
Portland Trail Blazers,Los Angeles Lakers,0.8891064462691859
New Orleans Pelicans,Phoenix Suns,0.6437155308417758
Oklahoma City Thunder,Dallas Mavericks,0.5167115093974793
Sacramento Kings,Charlotte Hornets,0.5041301985043594
Cleveland Cavaliers,Orlando Magic,0.9150205267352396
Miami Heat,New York Knicks,0.7704952761797218
Milwaukee Bucks,Detroit Pistons,0.5860790268220015
Philadelphia 76ers,Minnesota Timberwolves,0.5718792285332942
San Antonio Spurs,Phoenix Suns,0.8339102565217421
Oklahoma City Thunder,Utah Jazz,0.5286636448603368
Atlanta Hawks,Boston Celtics,0.7648887433863603
Los Angeles Clippers,Denver Nuggets,0.8341535161192317
Golden State Warriors,Los Angeles Lakers,0.9709105332740026
Memphis Grizzlies,Dallas Mavericks,0.658933653382198
Portland Trail Blazers,Chicago Bulls,0.511327167597178
Washington Wizards,Indiana Pacers,0.5961989698850259
Boston Celtics,Philadelphia 76ers,0.8415572095471401
Washington Wizards,Charlotte Hornets,0.7089791597200681
Detroit Pistons,Miami Heat,0.5160862406931362
Houston Rockets,Memphis Grizzlies,0.6718238918767632
Los Angeles Clippers,Utah Jazz,0.8122204355039234
Milwaukee Bucks,Sacramento Kings,0.6638620667098061
Atlanta Hawks,Minnesota Timberwolves,0.9309488788885617
Oklahoma City Thunder,Brooklyn Nets,0.6887409607049558
Orlando Magic,New York Knicks,0.57225889265729
New Orleans Pelicans,Phoenix Suns,0.5737952689043586
San Antonio Spurs,Dallas Mavericks,0.7220313375302571
Cleveland Cavaliers,Toronto Raptors,0.624532316383581
Boston Celtics,Washington Wizards,0.5050438475783249
Cleveland Cavaliers,Charlotte Hornets,0.8244134870864914
San Antonio Spurs,Denver Nuggets,0.8342304929254822
Houston Rockets,Philadelphia 76ers,0.9441476082864629
Chicago Bulls,Indiana Pacers,0.5865519292738828
Los Angeles Clippers,New Orleans Pelicans,0.7808611079868145
Memphis Grizzlies,Atlanta Hawks,0.5627668340749833
Miami Heat,New York Knicks,0.7912927133412586
Oklahoma City Thunder,Detroit Pistons,0.7034980181454079
Milwaukee Bucks,Orlando Magic,0.7480171981602923
Golden State Warriors,Phoenix Suns,0.8482468817386747
Sacramento Kings,Minnesota Timberwolves,0.6624291266886024
Cleveland Cavaliers,Brooklyn Nets,0.8407232909035434
Dallas Mavericks,Denver Nuggets,0.7844758855302334
Golden State Warriors,Sacramento Kings,0.9538244725945276
Portland Trail Blazers,Los Angeles Lakers,0.8469254500475145
San Antonio Spurs,Atlanta Hawks,0.6337673422909795
Utah Jazz,New Orleans Pelicans,0.5084085384627284
Washington Wizards,Toronto Raptors,0.5172878688027611
Brooklyn Nets,Detroit Pistons,0.5671795277976034
Milwaukee Bucks,Charlotte Hornets,0.6481807308411152
Los Angeles Clippers,Minnesota Timberwolves,0.9475314008279635
Indiana Pacers,Los Angeles Lakers,0.819087496973873
Memphis Grizzlies,Philadelphia 76ers,0.9285239357764713
Houston Rockets,New York Knicks,0.9243523392768402
Boston Celtics,Orlando Magic,0.7690300304277824
Toronto Raptors,Phoenix Suns,0.6342080702738333
Atlanta Hawks,Oklahoma City Thunder,0.7100816306086023
San Antonio Spurs,Chicago Bulls,0.5781734525749583
Houston Rockets,Detroit Pistons,0.7513647764190153
Los Angeles Clippers,Portland Trail Blazers,0.7084792242787878
Boston Celtics,Miami Heat,0.5702339645271559
Milwaukee Bucks,Denver Nuggets,0.6531185910059712
Dallas Mavericks,Sacramento Kings,0.7745087770870076
Golden State Warriors,Utah Jazz,0.8005805227583556
Brooklyn Nets,Phoenix Suns,0.5330143971378392
Cleveland Cavaliers,Washington Wizards,0.7671439744329612
Orlando Magic,Minnesota Timberwolves,0.6802507143117392
Memphis Grizzlies,New Orleans Pelicans,0.5678161345283946
Los Angeles Lakers,Philadelphia 76ers,0.6135731700062685
Portland Trail Blazers,Dallas Mavericks,0.5252150167746205
Atlanta Hawks,Toronto Raptors,0.7135138884556392
Chicago Bulls,Denver Nuggets,0.7832826821843706
Golden State Warriors,Charlotte Hornets,0.9076158947189079
Phoenix Suns,Detroit Pistons,0.5352396979320261
Houston Rockets,New Orleans Pelicans,0.7697703036426435
Los Angeles Clippers,Indiana Pacers,0.8114528620345343
Philadelphia 76ers,New York Knicks,0.572398796667629
San Antonio Spurs,Milwaukee Bucks,0.8160696896944292
Washington Wizards,Los Angeles Lakers,0.8213433186456041
Memphis Grizzlies,San Antonio Spurs,0.5350680012746941
Oklahoma City Thunder,Miami Heat,0.638000630454339
Portland Trail Blazers,Indiana Pacers,0.6398848975097731
Boston Celtics,Sacramento Kings,0.6928212677002228
Toronto Raptors,Denver Nuggets,0.7257989500391281
Utah Jazz,Orlando Magic,0.7665247835466023
Atlanta Hawks,Los Angeles Lakers,0.91441762323831
Houston Rockets,Dallas Mavericks,0.5239485410311877
Milwaukee Bucks,Detroit Pistons,0.5658275621465398
Cleveland Cavaliers,New Orleans Pelicans,0.6148192601141742
Brooklyn Nets,New York Knicks,0.81305189196892
Washington Wizards,Phoenix Suns,0.6398632494512073
Chicago Bulls,Charlotte Hornets,0.769309742948147
Houston Rockets,Sacramento Kings,0.8861289601663962
Los Angeles Clippers,Orlando Magic,0.9187770261825292
Cleveland Cavaliers,Miami Heat,0.7509185000907631
Milwaukee Bucks,New York Knicks,0.8123206946770193
Portland Trail Blazers,Minnesota Timberwolves,0.9082756552902975
Denver Nuggets,Philadelphia 76ers,0.7290805155330539
San Antonio Spurs,Boston Celtics,0.7982134567784887
Golden State Warriors,Toronto Raptors,0.7768072768307893
Utah Jazz,Indiana Pacers,0.5553778869249455
Golden State Warriors,Brooklyn Nets,0.840937356751679
Detroit Pistons,Los Angeles Lakers,0.6920054332699893
Memphis Grizzlies,Phoenix Suns,0.7887793319644402
Oklahoma City Thunder,Sacramento Kings,0.7679522510945201
Dallas Mavericks,Washington Wizards,0.5210542195255676
Chicago Bulls,Phoenix Suns,0.7030367547681
Detroit Pistons,Charlotte Hornets,0.58644646385194
Washington Wizards,Miami Heat,0.610022759524449
Portland Trail Blazers,Milwaukee Bucks,0.6334185143301077
Los Angeles Clippers,Minnesota Timberwolves,0.937771709498067
New Orleans Pelicans,Boston Celtics,0.5873680346648087
Dallas Mavericks,New York Knicks,0.9000097266153125
San Antonio Spurs,Philadelphia 76ers,0.9302244373951812
Toronto Raptors,Los Angeles Lakers,0.8177261039379735
Houston Rockets,Brooklyn Nets,0.6968751502062236
Cleveland Cavaliers,Portland Trail Blazers,0.6981915383255375
Denver Nuggets,Orlando Magic,0.5847776907792962
Golden State Warriors,Indiana Pacers,0.8072954793681708
Memphis Grizzlies,Oklahoma City Thunder,0.6889596974257399
Utah Jazz,Sacramento Kings,0.6802680834979687
Chicago Bulls,Boston Celtics,0.5723526873183363
Miami Heat,Charlotte Hornets,0.5699965774700004
Atlanta Hawks,Dallas Mavericks,0.5489280270830064
Memphis Grizzlies,Detroit Pistons,0.7321712905793732
Los Angeles Clippers,Milwaukee Bucks,0.7244906425679417
Los Angeles Lakers,Minnesota Timberwolves,0.6423246854884306
Phoenix Suns,Orlando Magic,0.7022010021664313
San Antonio Spurs,Toronto Raptors,0.6517562762082989
Utah Jazz,New York Knicks,0.8406438275225566
Houston Rockets,Washington Wizards,0.5962684606118469
Brooklyn Nets,Philadelphia 76ers,0.7988143327671735
Los Angeles Clippers,Chicago Bulls,0.5780377152326424
Atlanta Hawks,Oklahoma City Thunder,0.5840146689881862
Sacramento Kings,New York Knicks,0.6638666641701452
Golden State Warriors,Boston Celtics,0.7980673870564847
Denver Nuggets,Minnesota Timberwolves,0.6921558640694208
Indiana Pacers,Miami Heat,0.6388779447824529
Memphis Grizzlies,Charlotte Hornets,0.8402648678343893
New Orleans Pelicans,Washington Wizards,0.546984326567792
Cleveland Cavaliers,Orlando Magic,0.883247949837101
Detroit Pistons,Philadelphia 76ers,0.7815904127011641
Portland Trail Blazers,Phoenix Suns,0.6637464943465405
San Antonio Spurs,Los Angeles Lakers,0.9285284847572028
Toronto Raptors,Milwaukee Bucks,0.6050752778062749
Oklahoma City Thunder,Utah Jazz,0.5286636448603368
Atlanta Hawks,San Antonio Spurs,0.5599657225823482
Los Angeles Clippers,Brooklyn Nets,0.7396738289879294
Chicago Bulls,New Orleans Pelicans,0.6196105728607934
Boston Celtics,Charlotte Hornets,0.6738893412751068
Dallas Mavericks,Washington Wizards,0.6143915594450959
Indiana Pacers,Detroit Pistons,0.5808616015314267
Houston Rockets,Los Angeles Lakers,0.9263292835811429
Golden State Warriors,Milwaukee Bucks,0.8303052750473201
Portland Trail Blazers,New York Knicks,0.8824114591351704
Memphis Grizzlies,Miami Heat,0.7127643412798164
Oklahoma City Thunder,Utah Jazz,0.633164008051128
Phoenix Suns,Minnesota Timberwolves,0.7901120249605073
Toronto Raptors,Philadelphia 76ers,0.8577788104853541
Atlanta Hawks,Miami Heat,0.8352997537391968
Brooklyn Nets,Orlando Magic,0.7137155551405646
Chicago Bulls,Philadelphia 76ers,0.8917218747187398
Dallas Mavericks,Phoenix Suns,0.704505099701811
Houston Rockets,Denver Nuggets,0.8027454167379966
Los Angeles Clippers,Detroit Pistons,0.7888016011675714
Toronto Raptors,Indiana Pacers,0.5351057048754824
Memphis Grizzlies,Washington Wizards,0.7139301659449376
Portland Trail Blazers,New Orleans Pelicans,0.5953381795653963
San Antonio Spurs,Utah Jazz,0.8074466674929264
Cleveland Cavaliers,Boston Celtics,0.6538335342494055
Milwaukee Bucks,Los Angeles Lakers,0.809800384686401
Denver Nuggets,Minnesota Timberwolves,0.7527017180897572
Houston Rockets,Sacramento Kings,0.8234097542619785
Atlanta Hawks,Philadelphia 76ers,0.9349145302693573
Brooklyn Nets,Miami Heat,0.5836584651111932
Memphis Grizzlies,Chicago Bulls,0.5006682935029881
Boston Celtics,Detroit Pistons,0.593782601786655
Golden State Warriors,Phoenix Suns,0.9280526345515778
Dallas Mavericks,Indiana Pacers,0.5729995849857019
Los Angeles Clippers,Milwaukee Bucks,0.8206771542806813
Minnesota Timberwolves,New York Knicks,0.5718117291292175
Portland Trail Blazers,Oklahoma City Thunder,0.5076691346398136
Charlotte Hornets,Orlando Magic,0.6506263369307138
San Antonio Spurs,Washington Wizards,0.7703986432127047
Utah Jazz,New Orleans Pelicans,0.5084085384627284
Toronto Raptors,Charlotte Hornets,0.7296778737005438
Cleveland Cavaliers,Oklahoma City Thunder,0.7451604123354613
Houston Rockets,Los Angeles Lakers,0.9080262815316335
Atlanta Hawks,Boston Celtics,0.655199626394886
Chicago Bulls,Detroit Pistons,0.7310396329386459
Dallas Mavericks,Memphis Grizzlies,0.5010925033036489
Golden State Warriors,Milwaukee Bucks,0.9193463543468704
Indiana Pacers,Brooklyn Nets,0.6066539555567065
Toronto Raptors,Miami Heat,0.6341275856922386
Sacramento Kings,Minnesota Timberwolves,0.7437014599136615
Portland Trail Blazers,Orlando Magic,0.8482572991914417
New York Knicks,Philadelphia 76ers,0.5393131207400694
New Orleans Pelicans,Phoenix Suns,0.5737952689043586
San Antonio Spurs,Los Angeles Clippers,0.6075614955663611
Utah Jazz,Denver Nuggets,0.6964905593670232
Houston Rockets,Los Angeles Clippers,0.599743352186095
Memphis Grizzlies,Indiana Pacers,0.7562934697273355
Chicago Bulls,New York Knicks,0.9049057191868041
Oklahoma City Thunder,Los Angeles Lakers,0.8424554971893743
Washington Wizards,Charlotte Hornets,0.7145095135769783
Brooklyn Nets,Minnesota Timberwolves,0.7991994622876077
Cleveland Cavaliers,Philadelphia 76ers,0.9449004737726625
New Orleans Pelicans,Denver Nuggets,0.6926922389318935
Portland Trail Blazers,Miami Heat,0.6901800415550884
Atlanta Hawks,Orlando Magic,0.8838694969033646
Milwaukee Bucks,Phoenix Suns,0.5117734197856546
Toronto Raptors,Sacramento Kings,0.7352040393885041
Atlanta Hawks,Portland Trail Blazers,0.659600898361286
Boston Celtics,Minnesota Timberwolves,0.8418767130084235
Chicago Bulls,Brooklyn Nets,0.7171021116024698
Houston Rockets,Charlotte Hornets,0.872532311726867
Los Angeles Clippers,Oklahoma City Thunder,0.7544102398753493
Orlando Magic,New York Knicks,0.6807121918934198
San Antonio Spurs,Indiana Pacers,0.8066642254691978
Utah Jazz,Phoenix Suns,0.6004984665836279
Washington Wizards,Sacramento Kings,0.739938078218337
Denver Nuggets,Los Angeles Lakers,0.6252455953232002
Miami Heat,Detroit Pistons,0.5234150998810653
Memphis Grizzlies,Philadelphia 76ers,0.9069993718831032
Dallas Mavericks,Toronto Raptors,0.5271544935942472
Atlanta Hawks,Detroit Pistons,0.825808307070908
Dallas Mavericks,Brooklyn Nets,0.6287335031411345
Boston Celtics,Charlotte Hornets,0.6738893412751068
Cleveland Cavaliers,New York Knicks,0.9453585720080964
Golden State Warriors,Utah Jazz,0.9150611997176267
Indiana Pacers,Sacramento Kings,0.6975827462757453
Oklahoma City Thunder,Los Angeles Lakers,0.8638194098715208
Milwaukee Bucks,Philadelphia 76ers,0.8109702654468234
San Antonio Spurs,Minnesota Timberwolves,0.9378041783994118
Portland Trail Blazers,New Orleans Pelicans,0.5411715247148128
Houston Rockets,Orlando Magic,0.8731521995669091
Phoenix Suns,Denver Nuggets,0.6223773959296288
Memphis Grizzlies,Washington Wizards,0.5719234973046579
Golden State Warriors,Cleveland Cavaliers,0.8172775691738372
Houston Rockets,San Antonio Spurs,0.5996097490979237
Los Angeles Clippers,Los Angeles Lakers,0.924252714069543
New Orleans Pelicans,Miami Heat,0.6030713677960526
Oklahoma City Thunder,Chicago Bulls,0.5028103877771415
Atlanta Hawks,New York Knicks,0.9354499801196265
Washington Wizards,Brooklyn Nets,0.5672853637686466
Memphis Grizzlies,Charlotte Hornets,0.7944353819357657
Dallas Mavericks,Chicago Bulls,0.5384681664795741
Boston Celtics,Detroit Pistons,0.593782601786655
Toronto Raptors,Milwaukee Bucks,0.573443573917352
Indiana Pacers,Minnesota Timberwolves,0.8482950889501695
Houston Rockets,New Orleans Pelicans,0.5922281415520243
Miami Heat,Orlando Magic,0.6811040825883661
Phoenix Suns,Philadelphia 76ers,0.7897140520490904
Cleveland Cavaliers,Portland Trail Blazers,0.574237163562282
San Antonio Spurs,Denver Nuggets,0.884596462978275
Los Angeles Clippers,Utah Jazz,0.6833005287051485
Boston Celtics,New York Knicks,0.84273150099573
Memphis Grizzlies,Los Angeles Lakers,0.9062163674201803
Oklahoma City Thunder,Denver Nuggets,0.7593295585659828
Portland Trail Blazers,Sacramento Kings,0.7910882552625544
Chicago Bulls,Toronto Raptors,0.5881224766430271
Charlotte Hornets,Los Angeles Lakers,0.613798465627825
Dallas Mavericks,Milwaukee Bucks,0.678129565985824
Golden State Warriors,Sacramento Kings,0.9538244725945276
Atlanta Hawks,Indiana Pacers,0.6682425453320973
Miami Heat,Brooklyn Nets,0.5059891004655112
New Orleans Pelicans,Orlando Magic,0.7922128033158312
Cleveland Cavaliers,Phoenix Suns,0.7276219777349864
San Antonio Spurs,Minnesota Timberwolves,0.94596870168866
Utah Jazz,Philadelphia 76ers,0.8394569174545078
Los Angeles Clippers,Washington Wizards,0.6460573350045197
Cleveland Cavaliers,Denver Nuggets,0.8172721112113432
Houston Rockets,Atlanta Hawks,0.6261500249827457
Memphis Grizzlies,Miami Heat,0.8210008750323259
Detroit Pistons,New York Knicks,0.8022144247642683
Oklahoma City Thunder,Milwaukee Bucks,0.6461717258965565
Boston Celtics,Los Angeles Lakers,0.7980118840067947
Chicago Bulls,Indiana Pacers,0.6629978267538641
Los Angeles Clippers,Charlotte Hornets,0.8407636792586459
Golden State Warriors,Dallas Mavericks,0.7167962606206227
Utah Jazz,Minnesota Timberwolves,0.847647315472315
Brooklyn Nets,Orlando Magic,0.7101430675518099
Portland Trail Blazers,Denver Nuggets,0.7655015216278312
Sacramento Kings,Philadelphia 76ers,0.6618926527658684
San Antonio Spurs,Phoenix Suns,0.8339102565217421
Toronto Raptors,Washington Wizards,0.5367531932878877
Detroit Pistons,Minnesota Timberwolves,0.7517291119344881
Golden State Warriors,Houston Rockets,0.5539267392502076
Indiana Pacers,Milwaukee Bucks,0.5600297142485752
Los Angeles Clippers,New Orleans Pelicans,0.6422163007048143
Oklahoma City Thunder,Phoenix Suns,0.6739067381740985
Portland Trail Blazers,Utah Jazz,0.5863859192640803
Chicago Bulls,New York Knicks,0.8925718339474066
Philadelphia 76ers,Los Angeles Lakers,0.5195921150265744
Dallas Mavericks,Miami Heat,0.6689436566271886
Toronto Raptors,Charlotte Hornets,0.7094943196940973
Washington Wizards,Orlando Magic,0.7951119636152042
Boston Celtics,Brooklyn Nets,0.6204695053913907
Oklahoma City Thunder,Charlotte Hornets,0.7329653815631334
