win,lose,probability
Memphis Grizzlies,Sacramento Kings,0.8342946678919192
Oklahoma City Thunder,Portland Trail Blazers,0.6775833857585356
Utah Jazz,Milwaukee Bucks,0.5443797466981682
Boston Celtics,Brooklyn Nets,0.9107641555363426
Dallas Mavericks,Phoenix Suns,0.8665726671647065
Denver Nuggets,Sacramento Kings,0.8273700757291594
Chicago Bulls,Detroit Pistons,0.8384828579579325
Houston Rockets,Los Angeles Clippers,0.6339493594179382
Miami Heat,Indiana Pacers,0.8545280119778654
Memphis Grizzlies,Minnesota Timberwolves,0.8922792823899643
New Orleans Pelicans,Philadelphia 76ers,0.5970588365801032
New York Knicks,Charlotte Hornets,0.6805157541825234
Orlando Magic,Washington Wizards,0.8822491757482679
San Antonio Spurs,Golden State Warriors,0.8012468231625809
Toronto Raptors,Cleveland Cavaliers,0.5772644704854842
Miami Heat,Atlanta Hawks,0.6918410848447631
Portland Trail Blazers,Los Angeles Lakers,0.5002355372940424
Milwaukee Bucks,Sacramento Kings,0.6102025233077215
Dallas Mavericks,San Antonio Spurs,0.5647668212118104
Boston Celtics,Indiana Pacers,0.7663809384200169
Atlanta Hawks,Charlotte Hornets,0.625998516935813
Los Angeles Lakers,Golden State Warriors,0.8045378861268022
Cleveland Cavaliers,Minnesota Timberwolves,0.5100598381722337
Denver Nuggets,New Orleans Pelicans,0.5495594785428557
Oklahoma City Thunder,Houston Rockets,0.6858460873108501
Chicago Bulls,Orlando Magic,0.5874980323678374
Philadelphia 76ers,Detroit Pistons,0.7159686217807276
Portland Trail Blazers,Phoenix Suns,0.5793183812607943
Toronto Raptors,Brooklyn Nets,0.5413033816294004
Memphis Grizzlies,Utah Jazz,0.6691240773831646
New York Knicks,Washington Wizards,0.6775280569474084
Chicago Bulls,Atlanta Hawks,0.6666217776450692
Dallas Mavericks,New Orleans Pelicans,0.8160795233248959
New York Knicks,Detroit Pistons,0.5744464069457
Golden State Warriors,Utah Jazz,0.6159055888687082
Oklahoma City Thunder,Houston Rockets,0.585889308838572
Indiana Pacers,Charlotte Hornets,0.6326285683553821
Los Angeles Clippers,Milwaukee Bucks,0.509242622899544
Miami Heat,Brooklyn Nets,0.9226051086008695
Philadelphia 76ers,Toronto Raptors,0.8259203407596821
San Antonio Spurs,Denver Nuggets,0.603570573887403
Los Angeles Lakers,Memphis Grizzlies,0.6111357171178818
Oklahoma City Thunder,San Antonio Spurs,0.5789897542473714
Phoenix Suns,Milwaukee Bucks,0.5754880503388528
Portland Trail Blazers,Cleveland Cavaliers,0.9076292386065455
Orlando Magic,Sacramento Kings,0.7784449658297025
Washington Wizards,Minnesota Timberwolves,0.6495441585568951
Chicago Bulls,Detroit Pistons,0.9169522826773795
Denver Nuggets,New Orleans Pelicans,0.6374253634233866
Atlanta Hawks,Brooklyn Nets,0.7943230303895513
New York Knicks,Charlotte Hornets,0.6805157541825234
Philadelphia 76ers,Indiana Pacers,0.5841194692348601
Toronto Raptors,Minnesota Timberwolves,0.6027314433687414
Houston Rockets,Charlotte Hornets,0.6688987717688597
Dallas Mavericks,Detroit Pistons,0.8595631511079044
Miami Heat,Golden State Warriors,0.7867179364498795
Los Angeles Lakers,Phoenix Suns,0.7738243111400059
Memphis Grizzlies,Oklahoma City Thunder,0.5137968766782944
San Antonio Spurs,Milwaukee Bucks,0.7052360628508296
Chicago Bulls,Minnesota Timberwolves,0.9334775366977253
Philadelphia 76ers,Sacramento Kings,0.7204208618191975
Portland Trail Blazers,Los Angeles Clippers,0.7927903373431919
Utah Jazz,Cleveland Cavaliers,0.7973424103424628
Washington Wizards,Toronto Raptors,0.6101712048852919
Dallas Mavericks,Boston Celtics,0.5736727562764357
Chicago Bulls,Washington Wizards,0.9460468390758228
Denver Nuggets,Brooklyn Nets,0.8904428838823861
Atlanta Hawks,Indiana Pacers,0.5568869775462544
Miami Heat,Los Angeles Clippers,0.8158040705956822
Oklahoma City Thunder,New Orleans Pelicans,0.5864426973017007
New York Knicks,Philadelphia 76ers,0.5202694747438515
Portland Trail Blazers,Orlando Magic,0.5707183911048149
San Antonio Spurs,Houston Rockets,0.6742199272099941
Sacramento Kings,Toronto Raptors,0.5896648641687439
Los Angeles Lakers,Utah Jazz,0.7138827249898649
Atlanta Hawks,Charlotte Hornets,0.7484577835828454
Orlando Magic,Golden State Warriors,0.6430367488588282
Memphis Grizzlies,New York Knicks,0.7381439521413761
Milwaukee Bucks,Detroit Pistons,0.6618621204301428
Phoenix Suns,Cleveland Cavaliers,0.8169857048762648
Chicago Bulls,Boston Celtics,0.532994076422282
Charlotte Hornets,Detroit Pistons,0.5935378335049508
Dallas Mavericks,Milwaukee Bucks,0.8781747847146241
Miami Heat,Denver Nuggets,0.616730110543856
Houston Rockets,Sacramento Kings,0.7710370919893731
Los Angeles Lakers,Cleveland Cavaliers,0.9259500981970658
New Orleans Pelicans,Minnesota Timberwolves,0.8798842486702754
Philadelphia 76ers,Washington Wizards,0.8001268463078821
Phoenix Suns,Brooklyn Nets,0.7941450685236568
San Antonio Spurs,Portland Trail Blazers,0.6658004438870679
Indiana Pacers,Toronto Raptors,0.7250044339011996
Atlanta Hawks,Minnesota Timberwolves,0.882206462044017
Golden State Warriors,Charlotte Hornets,0.5091082684907104
Chicago Bulls,Toronto Raptors,0.9540899446387553
Dallas Mavericks,Sacramento Kings,0.9236428246510969
Houston Rockets,Portland Trail Blazers,0.5180614126354146
Boston Celtics,Indiana Pacers,0.6868742073717533
Los Angeles Lakers,Los Angeles Clippers,0.7417970142178959
Memphis Grizzlies,New Orleans Pelicans,0.6487343308596365
Oklahoma City Thunder,New York Knicks,0.7866007245506239
Utah Jazz,Brooklyn Nets,0.7727322055059954
Philadelphia 76ers,Washington Wizards,0.7273211251199391
Denver Nuggets,Utah Jazz,0.7861322931200398
Golden State Warriors,Detroit Pistons,0.5391770461591779
San Antonio Spurs,Phoenix Suns,0.7701638455519345
Atlanta Hawks,Toronto Raptors,0.8634786917061551
Boston Celtics,Oklahoma City Thunder,0.5581497200204525
Charlotte Hornets,Cleveland Cavaliers,0.7454977683118731
Los Angeles Clippers,Brooklyn Nets,0.7470217606207983
Dallas Mavericks,Los Angeles Lakers,0.5596483005133185
Chicago Bulls,Memphis Grizzlies,0.5770373207786225
Sacramento Kings,Minnesota Timberwolves,0.6713679607421141
New Orleans Pelicans,Portland Trail Blazers,0.5174918073472807
Orlando Magic,New York Knicks,0.6049937213911742
Philadelphia 76ers,Milwaukee Bucks,0.6056121693790473
Houston Rockets,Washington Wizards,0.7800950667448407
Chicago Bulls,Phoenix Suns,0.858358686895389
Golden State Warriors,Cleveland Cavaliers,0.669138842649188
Houston Rockets,Detroit Pistons,0.7671303554867951
Miami Heat,San Antonio Spurs,0.6924181019745215
Denver Nuggets,Milwaukee Bucks,0.6719866261480231
Orlando Magic,Charlotte Hornets,0.8068572535121022
Utah Jazz,Los Angeles Clippers,0.6050539807655918
Atlanta Hawks,Portland Trail Blazers,0.5230222099500145
Boston Celtics,Toronto Raptors,0.91722793117219
Dallas Mavericks,Los Angeles Clippers,0.8230372538298579
Detroit Pistons,Minnesota Timberwolves,0.6762031453200517
Golden State Warriors,Brooklyn Nets,0.7052723340713302
Memphis Grizzlies,New Orleans Pelicans,0.5468529948764871
New York Knicks,Phoenix Suns,0.5690258948958299
Orlando Magic,San Antonio Spurs,0.5018516909047349
Denver Nuggets,Philadelphia 76ers,0.614018579189733
Indiana Pacers,Sacramento Kings,0.6311983347845828
Oklahoma City Thunder,Washington Wizards,0.8485890358743755
Houston Rockets,New Orleans Pelicans,0.5526247226310651
Miami Heat,Los Angeles Lakers,0.6829709611697956
Dallas Mavericks,Utah Jazz,0.8015562633547894
Boston Celtics,Phoenix Suns,0.7636716398440705
Chicago Bulls,Cleveland Cavaliers,0.8997315672678645
Memphis Grizzlies,Detroit Pistons,0.7539595737030261
Golden State Warriors,Indiana Pacers,0.5326278470847816
Los Angeles Clippers,Minnesota Timberwolves,0.7915112784175405
New York Knicks,Milwaukee Bucks,0.5943908919483045
Los Angeles Lakers,Orlando Magic,0.5091446839622809
Philadelphia 76ers,Atlanta Hawks,0.5077127078376154
San Antonio Spurs,Sacramento Kings,0.8618987949152332
Portland Trail Blazers,Toronto Raptors,0.8182416252246555
Denver Nuggets,Washington Wizards,0.8282377999090131
Atlanta Hawks,Cleveland Cavaliers,0.8708153571628043
Chicago Bulls,Charlotte Hornets,0.9072061409029969
Portland Trail Blazers,Detroit Pistons,0.7030540565592531
San Antonio Spurs,Houston Rockets,0.5870499748649869
Memphis Grizzlies,Sacramento Kings,0.8342946678919192
Miami Heat,Philadelphia 76ers,0.8261722418230051
Oklahoma City Thunder,Brooklyn Nets,0.8804460084723117
Dallas Mavericks,New Orleans Pelicans,0.7067780636931447
Denver Nuggets,New York Knicks,0.625039396421005
Utah Jazz,Minnesota Timberwolves,0.8138270601790306
Los Angeles Clippers,Toronto Raptors,0.7622500203165028
Los Angeles Lakers,Indiana Pacers,0.7764512893477138
Miami Heat,Milwaukee Bucks,0.8652693526813341
Charlotte Hornets,Brooklyn Nets,0.6408685505610499
Boston Celtics,Washington Wizards,0.8368682982175621
Boston Celtics,Orlando Magic,0.6150810739031755
Chicago Bulls,Brooklyn Nets,0.9503489468861173
Dallas Mavericks,Phoenix Suns,0.8665726671647065
Memphis Grizzlies,Golden State Warriors,0.6597810815255276
Atlanta Hawks,Milwaukee Bucks,0.5552965963115748
Houston Rockets,Minnesota Timberwolves,0.860349508651251
San Antonio Spurs,New Orleans Pelicans,0.5876029040398563
Oklahoma City Thunder,Detroit Pistons,0.8655984193715678
Philadelphia 76ers,Washington Wizards,0.8001268463078821
Portland Trail Blazers,Sacramento Kings,0.8335351362475605
New York Knicks,Charlotte Hornets,0.5447357885971833
Orlando Magic,Indiana Pacers,0.654515925798387
Miami Heat,Cleveland Cavaliers,0.9548490649908095
Phoenix Suns,Toronto Raptors,0.807268547244847
Portland Trail Blazers,Memphis Grizzlies,0.5525633211247443
Chicago Bulls,Indiana Pacers,0.8601812233984796
New York Knicks,Cleveland Cavaliers,0.699995955084531
Dallas Mavericks,Minnesota Timberwolves,0.9634677212942486
Miami Heat,Detroit Pistons,0.8535572870135281
Portland Trail Blazers,Golden State Warriors,0.5997346421657114
Houston Rockets,Milwaukee Bucks,0.6674182724453983
Los Angeles Lakers,Los Angeles Clippers,0.8296124768833029
Oklahoma City Thunder,New Orleans Pelicans,0.7071727935641063
Philadelphia 76ers,Brooklyn Nets,0.8137739198063959
Denver Nuggets,Sacramento Kings,0.7927043964411121
San Antonio Spurs,Atlanta Hawks,0.7141149570764033
Utah Jazz,Toronto Raptors,0.7868543917478065
Charlotte Hornets,Washington Wizards,0.5759214593995602
Memphis Grizzlies,Los Angeles Clippers,0.6995674066877294
Orlando Magic,Boston Celtics,0.5251440238414664
Boston Celtics,Indiana Pacers,0.7663809384200169
Chicago Bulls,Milwaukee Bucks,0.8705683679986048
Cleveland Cavaliers,Brooklyn Nets,0.5648634181573086
Dallas Mavericks,Utah Jazz,0.9026980379995345
Denver Nuggets,Toronto Raptors,0.8982141205275364
Atlanta Hawks,Detroit Pistons,0.653776538951918
Oklahoma City Thunder,Golden State Warriors,0.6950072438096145
Houston Rockets,Washington Wizards,0.839527093349533
Miami Heat,New York Knicks,0.8578293152951524
San Antonio Spurs,Minnesota Timberwolves,0.9072355383658255
Orlando Magic,New Orleans Pelicans,0.5285224185906955
Philadelphia 76ers,Charlotte Hornets,0.690594643139234
Portland Trail Blazers,Phoenix Suns,0.7288858377213244
Charlotte Hornets,Washington Wizards,0.6987064843408984
Houston Rockets,New York Knicks,0.6534287004158557
Los Angeles Lakers,Milwaukee Bucks,0.7142972744635965
Philadelphia 76ers,Detroit Pistons,0.7159686217807276
Memphis Grizzlies,Phoenix Suns,0.6405921425750938
Utah Jazz,Sacramento Kings,0.6672187374889184
Boston Celtics,Cleveland Cavaliers,0.9219372420904133
Dallas Mavericks,San Antonio Spurs,0.7164547971597389
Denver Nuggets,Los Angeles Clippers,0.7855045969913232
Miami Heat,Chicago Bulls,0.6107366777472941
Los Angeles Lakers,Minnesota Timberwolves,0.9108719403271974
Brooklyn Nets,Toronto Raptors,0.5436259489497366
New Orleans Pelicans,Atlanta Hawks,0.57351288818293
Orlando Magic,Indiana Pacers,0.7244261064663277
Houston Rockets,Minnesota Timberwolves,0.88012514626683
Oklahoma City Thunder,Los Angeles Clippers,0.7323452564452235
Memphis Grizzlies,San Antonio Spurs,0.5126012609570173
Miami Heat,New Orleans Pelicans,0.7981083684362037
Milwaukee Bucks,Detroit Pistons,0.6618621204301428
Orlando Magic,Philadelphia 76ers,0.59376665092208
Dallas Mavericks,Phoenix Suns,0.7807014254414283
Portland Trail Blazers,Utah Jazz,0.6097512751370573
Chicago Bulls,Washington Wizards,0.8898688118338535
Boston Celtics,Cleveland Cavaliers,0.8506810467347613
Golden State Warriors,Sacramento Kings,0.6764576427127196
Indiana Pacers,Brooklyn Nets,0.7712407514220624
Los Angeles Lakers,Charlotte Hornets,0.846615377430764
Memphis Grizzlies,Denver Nuggets,0.5512170843377026
New York Knicks,Detroit Pistons,0.7063648452442843
Atlanta Hawks,Toronto Raptors,0.782156343842831
Boston Celtics,Toronto Raptors,0.91722793117219
Dallas Mavericks,Oklahoma City Thunder,0.7174260117067468
Miami Heat,Milwaukee Bucks,0.7939974940137128
Indiana Pacers,Minnesota Timberwolves,0.7893848335826439
Detroit Pistons,Brooklyn Nets,0.6124173893985377
New Orleans Pelicans,Phoenix Suns,0.643360713977458
Orlando Magic,Washington Wizards,0.8822491757482679
Chicago Bulls,Philadelphia 76ers,0.7271971751365465
Portland Trail Blazers,Charlotte Hornets,0.8126378516372061
San Antonio Spurs,Houston Rockets,0.6742199272099941
Utah Jazz,Los Angeles Clippers,0.6050539807655918
Memphis Grizzlies,Atlanta Hawks,0.5413566033029097
Golden State Warriors,Utah Jazz,0.6159055888687082
Denver Nuggets,Los Angeles Clippers,0.7018590580606012
Chicago Bulls,New York Knicks,0.7363738903070992
Portland Trail Blazers,Sacramento Kings,0.7450564449444936
San Antonio Spurs,New Orleans Pelicans,0.6959860368616044
Boston Celtics,New York Knicks,0.7711469002850487
Dallas Mavericks,Indiana Pacers,0.8683057279826044
Los Angeles Lakers,Denver Nuggets,0.5107102361892326
Milwaukee Bucks,Detroit Pistons,0.5591293821799849
Houston Rockets,Phoenix Suns,0.6438839828235153
Brooklyn Nets,Minnesota Timberwolves,0.585150394660735
Oklahoma City Thunder,Memphis Grizzlies,0.6188639019906979
Orlando Magic,Cleveland Cavaliers,0.9044347160424321
Miami Heat,Philadelphia 76ers,0.7495556577450981
Toronto Raptors,Washington Wizards,0.5194793967507229
Atlanta Hawks,Philadelphia 76ers,0.602377991721542
Dallas Mavericks,Cleveland Cavaliers,0.9136413455239558
New Orleans Pelicans,Detroit Pistons,0.6732407666618647
Orlando Magic,Indiana Pacers,0.654515925798387
Chicago Bulls,Milwaukee Bucks,0.7744124853641237
Houston Rockets,Minnesota Timberwolves,0.860349508651251
New York Knicks,Brooklyn Nets,0.8065837914940657
Phoenix Suns,Charlotte Hornets,0.663353375616262
Portland Trail Blazers,Denver Nuggets,0.5498601026024852
Golden State Warriors,Sacramento Kings,0.5908702749838965
San Antonio Spurs,Oklahoma City Thunder,0.5670872669217791
Los Angeles Lakers,Utah Jazz,0.7138827249898649
Los Angeles Clippers,Washington Wizards,0.6062239598283381
Boston Celtics,Memphis Grizzlies,0.5974789345735596
Miami Heat,Toronto Raptors,0.9520219082073674
Atlanta Hawks,Phoenix Suns,0.6484285580089433
Denver Nuggets,Houston Rockets,0.6137931104392221
Memphis Grizzlies,San Antonio Spurs,0.5126012609570173
Chicago Bulls,Brooklyn Nets,0.9139215026298457
New Orleans Pelicans,Sacramento Kings,0.7706341039185464
New York Knicks,Utah Jazz,0.6534995933199366
Orlando Magic,Los Angeles Clippers,0.7865582275695658
Los Angeles Lakers,Philadelphia 76ers,0.6600235737259963
Portland Trail Blazers,Oklahoma City Thunder,0.5124268308851146
Washington Wizards,Toronto Raptors,0.6101712048852919
Boston Celtics,Charlotte Hornets,0.8390505730574974
Oklahoma City Thunder,Golden State Warriors,0.6950072438096145
Indiana Pacers,Utah Jazz,0.6039198660908711
Miami Heat,Cleveland Cavaliers,0.9548490649908095
Milwaukee Bucks,Phoenix Suns,0.5179142278891096
Sacramento Kings,Minnesota Timberwolves,0.6713679607421141
Atlanta Hawks,Indiana Pacers,0.6518567258303509
Los Angeles Clippers,Cleveland Cavaliers,0.6309538307865457
Dallas Mavericks,Denver Nuggets,0.6282181286487154
Memphis Grizzlies,Minnesota Timberwolves,0.9165076104821795
Detroit Pistons,Brooklyn Nets,0.6124173893985377
Chicago Bulls,New Orleans Pelicans,0.6715278412532637
Miami Heat,Orlando Magic,0.6152482228692641
San Antonio Spurs,Philadelphia 76ers,0.6500842727675032
Portland Trail Blazers,Houston Rockets,0.6241203853371456
Milwaukee Bucks,Toronto Raptors,0.706868899489961
New York Knicks,Washington Wizards,0.6775280569474084
Boston Celtics,Los Angeles Lakers,0.5460889788756706
Denver Nuggets,Golden State Warriors,0.7558492677891772
Houston Rockets,Phoenix Suns,0.5700104493388167
Oklahoma City Thunder,Sacramento Kings,0.816332169000766
Chicago Bulls,Charlotte Hornets,0.8214774986205131
Milwaukee Bucks,Cleveland Cavaliers,0.68673352230279
Detroit Pistons,Brooklyn Nets,0.6917229636930554
Memphis Grizzlies,Indiana Pacers,0.732928722697402
Dallas Mavericks,Minnesota Timberwolves,0.9430024577031587
New Orleans Pelicans,Portland Trail Blazers,0.5174918073472807
Los Angeles Lakers,New York Knicks,0.6704358587277643
Orlando Magic,Atlanta Hawks,0.6587367326053734
Philadelphia 76ers,Los Angeles Clippers,0.6631774193720684
Boston Celtics,Toronto Raptors,0.862390206289387
Oklahoma City Thunder,Utah Jazz,0.7038171320223929
Miami Heat,Washington Wizards,0.900715256881794
Charlotte Hornets,Los Angeles Clippers,0.5328388381965767
Philadelphia 76ers,Cleveland Cavaliers,0.7476120943923537
Dallas Mavericks,Portland Trail Blazers,0.7942937329639067
Denver Nuggets,Indiana Pacers,0.6734051338598092
Orlando Magic,Milwaukee Bucks,0.6530576446289516
New York Knicks,Minnesota Timberwolves,0.7848927376563555
San Antonio Spurs,Brooklyn Nets,0.8809488492956603
Phoenix Suns,Sacramento Kings,0.6346998628421432
Miami Heat,Atlanta Hawks,0.6918410848447631
Chicago Bulls,Boston Celtics,0.532994076422282
Detroit Pistons,Washington Wizards,0.67272874873141
Houston Rockets,Golden State Warriors,0.5905591732358422
Memphis Grizzlies,Utah Jazz,0.7942997773692512
Los Angeles Lakers,Toronto Raptors,0.8778825541472439
Philadelphia 76ers,Charlotte Hornets,0.6030192652730192
Dallas Mavericks,Los Angeles Clippers,0.902369971610442
Golden State Warriors,Phoenix Suns,0.528874168187535
Miami Heat,Milwaukee Bucks,0.7939974940137128
New Orleans Pelicans,Utah Jazz,0.7204229749322483
Orlando Magic,Minnesota Timberwolves,0.9131570022940352
Chicago Bulls,Sacramento Kings,0.9186121977819549
Denver Nuggets,Phoenix Suns,0.7201463112884308
San Antonio Spurs,Detroit Pistons,0.7834599015103431
Miami Heat,Indiana Pacers,0.7950492870301756
Los Angeles Lakers,Atlanta Hawks,0.7183416245223102
Memphis Grizzlies,Houston Rockets,0.6254060113443157
Oklahoma City Thunder,Utah Jazz,0.8346920775897857
Portland Trail Blazers,Washington Wizards,0.8860919073649534
New York Knicks,Toronto Raptors,0.7196269123738702
Boston Celtics,Detroit Pistons,0.8548094587752162
Indiana Pacers,Cleveland Cavaliers,0.7055959594577235
Dallas Mavericks,Denver Nuggets,0.7468944551098443
Portland Trail Blazers,Golden State Warriors,0.5997346421657114
Oklahoma City Thunder,Houston Rockets,0.585889308838572
Los Angeles Clippers,Washington Wizards,0.7301053247127122
New Orleans Pelicans,Milwaukee Bucks,0.5767126889996053
Charlotte Hornets,Minnesota Timberwolves,0.7022484951568131
Memphis Grizzlies,Brooklyn Nets,0.8623972476184667
New York Knicks,Sacramento Kings,0.7109068408711781
Orlando Magic,Philadelphia 76ers,0.6802011983486876
Atlanta Hawks,Phoenix Suns,0.5234261967151324
San Antonio Spurs,Toronto Raptors,0.8730877268100925
Chicago Bulls,Boston Celtics,0.7213027754446947
Indiana Pacers,Brooklyn Nets,0.7712407514220624
Portland Trail Blazers,Los Angeles Clippers,0.7927903373431919
Miami Heat,Cleveland Cavaliers,0.909705225739983
Detroit Pistons,Sacramento Kings,0.5695500721896971
Houston Rockets,Minnesota Timberwolves,0.88012514626683
Los Angeles Lakers,Phoenix Suns,0.7738243111400059
Memphis Grizzlies,Denver Nuggets,0.5512170843377026
New Orleans Pelicans,New York Knicks,0.5257528644092454
Oklahoma City Thunder,Golden State Warriors,0.809619808334378
Orlando Magic,Milwaukee Bucks,0.7418720671081468
Dallas Mavericks,Philadelphia 76ers,0.7586206160520179
Charlotte Hornets,Toronto Raptors,0.6239221706280562
Utah Jazz,Washington Wizards,0.756975695870184
Chicago Bulls,Brooklyn Nets,0.9503489468861173
San Antonio Spurs,Los Angeles Clippers,0.7332823045902332
Memphis Grizzlies,Golden State Warriors,0.7648272770982983
Portland Trail Blazers,Atlanta Hawks,0.6671215154524224
Sacramento Kings,Cleveland Cavaliers,0.5664169203363063
Boston Celtics,Detroit Pistons,0.7672218109177917
Houston Rockets,Utah Jazz,0.7208822299127229
Indiana Pacers,Charlotte Hornets,0.6326285683553821
Miami Heat,Orlando Magic,0.7410243772643856
Philadelphia 76ers,Minnesota Timberwolves,0.8224519393928197
Milwaukee Bucks,Brooklyn Nets,0.7217445392515234
Dallas Mavericks,New York Knicks,0.7670788597989665
Oklahoma City Thunder,Denver Nuggets,0.6162830821290962
Los Angeles Lakers,Phoenix Suns,0.6874073158392415
Chicago Bulls,Atlanta Hawks,0.8187559725061686
Dallas Mavericks,Boston Celtics,0.7350111285523827
Denver Nuggets,Minnesota Timberwolves,0.9126589172237594
Golden State Warriors,Los Angeles Clippers,0.6150229464125126
Memphis Grizzlies,Houston Rockets,0.5462876163581658
Los Angeles Lakers,Portland Trail Blazers,0.6704117408607275
Orlando Magic,Milwaukee Bucks,0.6530576446289516
New York Knicks,Brooklyn Nets,0.8065837914940657
Oklahoma City Thunder,New Orleans Pelicans,0.7071727935641063
Phoenix Suns,Washington Wizards,0.7794493986314732
San Antonio Spurs,Utah Jazz,0.7048137990437725
Detroit Pistons,Cleveland Cavaliers,0.5718114193636825
New Orleans Pelicans,Indiana Pacers,0.5782846459132069
Memphis Grizzlies,Philadelphia 76ers,0.6894834522366808
Miami Heat,Sacramento Kings,0.9150882802169374
Portland Trail Blazers,San Antonio Spurs,0.5112310510510624
Indiana Pacers,Charlotte Hornets,0.5513765360265708
Chicago Bulls,Milwaukee Bucks,0.8705683679986048
New Orleans Pelicans,Cleveland Cavaliers,0.780767070828311
Dallas Mavericks,Los Angeles Lakers,0.7074339857979555
Houston Rockets,Philadelphia 76ers,0.5976075502594277
Denver Nuggets,Los Angeles Clippers,0.7018590580606012
Utah Jazz,Minnesota Timberwolves,0.7270512955927778
Orlando Magic,Brooklyn Nets,0.8534093501664378
Atlanta Hawks,New York Knicks,0.5039760383907419
Oklahoma City Thunder,Boston Celtics,0.6015390181186646
Phoenix Suns,Golden State Warriors,0.5950490021360344
